# Variation explained: 0.40856 0.09262 0.07137 0.04239 0.03797 0.03569 0.02678 0.02434 0.02281 0.02211 0.01968 0.01663 0.01535 0.01453 0.01365 0.01159 0.01134 0.00974 0.00914 0.00845 0.00796 0.00727 0.00698 0.00607 0.0058 0.00532 0.00482 0.0044 0.00405 0.00348 0.00341 0.00314 0.00279 0.00268 0.00218 0.00196 0.00182 0.00171 0.00144 0.00132 0.00102 0.00094 0.00088 8e-04 0.00061 0.00054 0.00051 0.00037 0.00034 0.00026 0.00022 0.00014 0
PPAP2B	0.12014474465463
NTRK2	0.1231950311465
SOX9	0.125800273711824
SLC1A3	0.152888503703658
NDRG2	0.0379612524096397
SLC1A2	0.107417691113416
CYR61	0.0593466503796933
CLDN10	0.14664135899337
SLCO1C1	0.13901688990156
AQP4	0.106441610640111
F3	0.127613164702121
PPP1R3C	0.14541059654036
AGT	0.149120216300719
TRIL	0.143221694585395
SDC4	0.149164105987491
FGFR3	0.14621075853013
NOTCH2	0.151618285796924
ACSBG1	0.152532776003248
EPHX1	0.0968183964756056
MYO6	0.10459047657646
LRP4	0.147064652526251
MYO10	0.139658931979415
ATP1A2	0.115520440905074
GSTM5	0.0724565301013221
LRIG1	0.136741142332654
FXYD1	0.0955086924310307
AXL	0.143185442442052
TMEM47	0.13432028814867
SLC15A2	0.112510585258758
ATP1B2	0.131219956670168
GLUD1	0.0876618398737734
MLC1	0.143592179453254
PTCH1	0.113158366145807
PAX6	0.141445336935186
ZFP36L2	0.105807541686788
ALDH6A1	0.106544867798194
PTPRZ1	0.129986730702437
PDLIM5	0.149785153488342
ALDH1L1	0.117988498510659
NTSR2	0.13658081022454
IGFBP2	-0.0418196938192592
PRDX6	0.132276658650633
MSMO1	0.0524550431467436
TTYH1	0.104126047266822
DTNA	0.098600852132917
SLC1A4	0.138959153207784
TIMP3	0.117306767990859
LHX2	0.128673173695981
GPR56	0.137591838027067
HSD11B1	-0.0195432918665088
DMD	0.0651910281370037
NDP	0.0803801533429676
GRIN2C	0.142837219650212
ACAA2	0.141539895439538
MICAL1	0.0213438322100505
DIO2	0.123060805755865
SREBF1	0.0919847147841502
SELENBP1	0.135356995849326
PRODH	0.0988330515138127
IGFBP5	0.0837647083790254
SLC7A10	0.116644889895011
KIF1C	0.0191019937615691
SLC9A3R1	0.136014550217115
EDNRB	0.113934807290632
BCAN	0.0359114377768856
PDGFRB	0.0883505151086234
NOTCH1	0.0873079355941953
SCARA3	0.125669887678752
EMP2	0.0797471388848015
VCL	0.0507867831951437
MMP14	0.0157625093265262
FADS2	0.0888981397640837
PYGB	-0.0152406232410849
GLDC	0.0550172399944684
C2orf72	0.105813486347116
SLC38A3	0.0607140634844114
ITIH5	-0.0179741270967694
PHKG1	0.0302713037738591
CBS	0.0832147898746586
SLC12A4	-0.00150674987806877
KCTD5	0.0712256857967252
GPLD1	0.0271153134035259
SMO	0.0371721778605297
CYP4F12	0.0412230214381702
TSPAN7	0.0160225018654512
LMCD1	-0.00202961581475272
SSFA2	0.0345394614146808
ANTXR1	0.0280424641589979
ACSL6	0.0111201159618263
IDUA	0.00611847073786091
AOX1	0.023890050733576
WNT7A	0.0362351804706662
MFGE8	-0.027348874869469
KLF15	0.0229259432648876
CROT	0.0546704746657194
