# Variation explained: 0.86511 0.03857 0.02086 0.01691 0.00862 0.00796 0.0071 0.0046 0.00338 0.00281 0.00249 0.00208 0.00183 0.00172 0.00135 0.0013 0.00118 0.00111 0.00105 0.00096 0.00075 0.00075 0.00068 0.00062 0.00059 0.00054 0.00047 0.00045 0.00039 0.00036 0.00034 0.00031 3e-04 0.00026 0.00021 0.00021 0.00021 0.00018 0.00018 0.00017 0.00016 0.00014 0.00013 0.00011 0.00011 9e-05 9e-05 8e-05 7e-05 7e-05
ASPA	0.145983363283991
ANLN	0.146910966669286
UGT8	0.145758459736991
MOG	0.146526964086328
TF	0.145612479593811
MAG	0.149240634783134
CLDN11	0.145436199034615
GPR37	0.14752161537291
ERBB3	0.149349453766271
WIPF1	0.14890254110803
ELOVL1	0.14551531932281
PLA2G16	0.145593903938821
TPPP3	0.1434898669612
LPAR1	0.144704237020608
LITAF	0.150097600109988
FA2H	0.147392244027755
MAL	0.145412291019196
SLC44A1	0.146670451786519
PHLDB1	0.149691247362952
VAMP3	0.148038391479758
PDE8A	0.145581686100653
GLTP	0.147008596491573
EFHD1	0.145689958152375
GSN	0.148589114874611
PLLP	0.145115232130234
RFFL	0.147492885851248
NDRG1	0.14848013618608
CDC42EP1	0.146084073096916
ADAMTS4	0.147274091158011
NKX6-2	0.139142384790558
SLAIN1	0.147476469512299
SOX10	0.148708223694417
GAL3ST1	0.145514535575514
NKX2-2	0.146058297855943
PPP1R14A	0.145841199702648
KCNJ10	0.12970225277205
APOD	0.145279888965829
SH3GL3	0.135066262202889
OLIG2	0.140868283438039
GATM	0.132129484986015
OLIG1	0.143472353943331
PLP1	0.139704704409317
CARHSP1	0.135523779032025
PTGDS	0.136675153479822
S100A16	0.0948481265726778
MBP	0.135635459883043
GAMT	0.131718615651809
FAM102A	0.122471405772439
JOSD2	0.103709401904907
PDLIM2	0.0791713995141061
