# Variation explained: 0.5104 0.1744 0.07485 0.02495 0.02328 0.0187 0.0166 0.01446 0.01227 0.0105 0.00892 0.00778 0.00757 0.00671 0.00566 0.00532 0.00455 0.0044 0.0037 0.00355 0.00332 0.00302 0.00295 0.00277 0.0026 0.00223 0.00218 0.00206 0.00195 0.00187 0.00184 0.00169 0.00162 0.00153 0.00143 0.00137 0.00132 0.00128 0.00119 0.00114 0.00107 0.00106 0.00101 0.00097 9e-04 0.00086 0.00083 0.00075 0.00074 0.00071 0.00068 0.00065 0.00063 0.00061 0.00058 0.00056 0.00054 0.00051 0.00049 0.00047 0.00046 0.00042 0.00041 4e-04 0.00039 0.00037 0.00035 0.00031 0.00031 3e-04 0.00027 0.00026 0.00025 0.00024 0.00022 0.00021 0.00021 0.00019 0.00018 0.00017 0.00016 0.00016 0.00015 0.00014 0.00012 0.00011 1e-04 9e-05 8e-05 8e-05 7e-05 7e-05 5e-05 5e-05 4e-05 4e-05
SLC14A1	0.129998205031097
PDK4	0.116145450002942
GSTM5	0.0581068182307087
KIF1C	0.105871976193284
RFTN2	0.11717693794554
CD38	0.12513398347419
IGFBP5	0.115411352416551
WWTR1	0.121005869347043
CYP7B1	0.105916849615204
SLC1A2	-0.0369465559063025
EDNRB	0.11015583392151
AQP4	0.128102028473771
SSFA2	0.112560567697294
ANTXR1	0.122139519047083
AGT	0.136142868854081
MYO6	0.102884474327449
GABRG1	0.0837727940808935
LHX2	-0.0574957762428147
NOTCH1	0.1196468758403
PTPRZ1	0.110896196521383
ELOVL2	0.108375792341348
KLF15	0.0921692939627715
ACAA2	0.124458755837273
NKAIN4	0.119141268892076
SDC4	0.128060003863833
PTPN13	0.102866169887343
GNA13	0.123395274448085
SLC1A3	0.0657416643365955
ZFP36L2	0.111709939939256
BCAN	0.122094881530544
ATP1B2	0.0327070390798895
PPAP2B	0.132372303079227
EMP2	0.0992935854449622
PAX6	0.118969420146823
PRDX6	0.121764093172623
SLC1A4	-0.0610577722395524
SLC15A2	0.0282883573220802
C11orf54	0.0949314827647654
SLC38A3	0.110887084098309
TMEM47	0.058216119784202
LRIG1	0.12953671663874
MYO10	0.127873866842722
CLDN10	0.0554406175512456
MLC1	0.119226640616301
TRIL	0.128930289734042
LCAT	0.113160020438842
TGFB2	0.0536904739480994
EPHX1	0.12532552764581
PPP1R3C	0.0591455844320171
SLC12A4	0.125353834515622
FXYD1	0.118761526816202
ACSBG1	0.114157435816184
FADS2	0.125822947380807
ALDH6A1	0.129745135274826
F3	0.0971418104546942
PDLIM5	0.134117042963821
NTRK2	-0.0368143187061586
ENTPD2	0.0946425082388467
NOTCH2	0.113012993498729
SLC9A3R1	0.127513386783146
S1PR1	0.0579835546712164
FGFR3	0.0997241500474882
APPL2	0.124134559208958
KIAA1161	0.0607161712530335
GPR56	0.0897614843237378
ATP1A2	0.0884398832326236
NTSR2	0.112240413752925
ADHFE1	0.110938819613193
TRPS1	0.126664662020421
FAM181B	0.111947291240077
SOX9	0.115375427756908
FGFRL1	0.0890991366624134
ITPR2	0.0455306877629232
DTNA	0.10651672422284
PRODH	0.0723014030864318
AMOT	0.114726938272045
SELENBP1	0.121455306622585
TIMP3	0.107803289100078
GLUD1	0.0593057425985511
ACSS1	0.11474662896971
DENND4C	0.0776451595576943
SCARA3	0.00179642224073792
TTYH1	0.111082457884609
PRKD1	0.0542377616536115
ALDH1L1	0.0761267047292079
AXL	0.115426661123766
NDP	0.0618889758077764
KCTD5	0.0990448221679377
NDRG2	0.120494072205253
GRIN2C	0.0960343660973075
SMPD2	0.0783131103370706
ITIH5	0.0495859858165017
LGI4	0.080868965925606
CBS	0.0802882192003684
PDGFRB	0.045444147368321
SLC41A1	0.0940765115323138
