# Variation explained: 0.32899 0.18877 0.13665 0.07205 0.05677 0.04891 0.0307 0.02638 0.02137 0.02059 0.01758 0.01176 0.00944 0.00869 0.00686 0.00573 0.00438 0.00261 0.0012 0.00057
CX3CR1	0.278546467113726
HSPA1A	-0.2774425648832
ATF3	-0.212605728650601
CSF1R	0.284621800112634
ADAMTS1	-0.242593527993267
CD14	0.248629822228314
JUN	-0.218271665584206
OLFML3	0.293807095668437
PPP1R15A	-0.21467553707232
TGFBR2	0.0600052830959005
ICAM1	-0.0550572463343064
CCL13	0.163072217463453
HEXB	0.0161443279381064
LGMN	-0.0332630977397555
PDGFB	0.236353212367108
ENTPD1	0.225044443262667
MLPH	0.222492428553571
LAIR1	0.321278773776616
STAB1	0.281132502355483
GOLM1	-0.213658107380184
